type_var,YEAR,typeTotal
Iceland,1970,0
Iceland,1971,0
Iceland,1972,0.022
Iceland,1973,0.06
Iceland,1974,0
Iceland,1975,0
Iceland,1976,0
Iceland,1977,0
Iceland,1978,1.032
Iceland,1979,0
Iceland,1980,0
Iceland,1981,21.288
Iceland,1982,0
Iceland,1983,0
Iceland,1984,0
Iceland,1985,0
Iceland,1986,0
Iceland,1987,0
Iceland,1988,91.608
Iceland,1989,24.065
Iceland,1990,1.826
Iceland,1991,0
Iceland,1992,0
Iceland,1993,0
Iceland,1994,25.661
Iceland,1995,174.109
Iceland,1996,145.043
Iceland,1997,221.223
Iceland,1998,200.492
Iceland,1999,237.698
Iceland,2000,185.899
Iceland,2001,240.292
Iceland,2002,264.303
Iceland,2003,330.739
Iceland,2004,119.876
Iceland,2005,181.931
Iceland,2006,114.86362
Iceland,2007,97.6755
Iceland,2008,101.8432
Iceland,2009,67.551
Iceland,2010,192.47545
Iceland,2011,162.659
Iceland,2012,147.412
Iceland,2013,47.941
Iceland,2014,38.612
Iceland,2015,71.299
Iceland,2016,72.76
Iceland,2017,75.663
Netherlands,1950,0
Netherlands,1951,0.224
Netherlands,1952,0.043
Netherlands,1953,0
Netherlands,1954,0
Netherlands,1955,0
Netherlands,1956,0
Netherlands,1957,0
Netherlands,1958,0.227
Netherlands,1959,0
Netherlands,1960,0
Netherlands,1961,0
Netherlands,1962,0
Netherlands,1963,0
Netherlands,1964,1.219
Netherlands,1965,1.612
Netherlands,1966,0.269
Netherlands,1967,0.081
Netherlands,1968,0
Netherlands,1969,0.202
Netherlands,1970,0
Netherlands,1971,0
Netherlands,1972,0
Netherlands,1973,0
Netherlands,1974,0
Netherlands,1975,0
Netherlands,1976,0.809
Netherlands,1977,0
Netherlands,1978,0.176
Netherlands,1979,0.269
Netherlands,1980,0
Netherlands,1981,0
Netherlands,1982,0
Netherlands,1983,0
Netherlands,1984,0
Netherlands,1985,0
Netherlands,1986,0
Netherlands,1987,0
Netherlands,1988,0
Netherlands,1989,0
Netherlands,1990,0.005
Netherlands,1991,0
Netherlands,1992,0
Netherlands,1993,0
Netherlands,1994,0
Netherlands,1995,9.506
Netherlands,1996,29.762
Netherlands,1997,17.866
Netherlands,1998,14.169
Netherlands,1999,14.561
Netherlands,2000,16.922
Netherlands,2001,13.42
Netherlands,2002,12.887
Netherlands,2003,11.685
Netherlands,2004,34.561
Netherlands,2005,44.204
Netherlands,2006,13.294
Netherlands,2007,28.351
Netherlands,2008,29.127
Netherlands,2009,26.825
Netherlands,2010,24.821
Netherlands,2011,8.213
Netherlands,2012,6.065
Netherlands,2013,5.473
Netherlands,2014,14.0036
Netherlands,2015,17.2723
Netherlands,2016,13.9154
Netherlands,2017,15.68673
Norway,1950,620.606
Norway,1951,1051.417
Norway,1952,1012.702
Norway,1953,688.545
Norway,1954,1197.421
Norway,1955,795.804
Norway,1956,1059.105
Norway,1957,950.233
Norway,1958,786.2
Norway,1959,1033.489
Norway,1960,877.3
Norway,1961,787.248
Norway,1962,670.549
Norway,1963,716.078
Norway,1964,888.045
Norway,1965,852.46
Norway,1966,1180.085
Norway,1967,1143.861
Norway,1968,610.64
Norway,1969,850.216
Norway,1970,1240.906
Norway,1971,1595.255
Norway,1972,1754.135
Norway,1973,711.739
Norway,1974,898.828
Norway,1975,531.964
Norway,1976,1045.296
Norway,1977,1243.663
Norway,1978,939.306
Norway,1979,1326.928
Norway,1980,1210.345
Norway,1981,1486.341
Norway,1982,1302.423
Norway,1983,1813.642
Norway,1984,1353.419
Norway,1985,786.351
Norway,1986,664.319
Norway,1987,696.518
Norway,1988,669.357
Norway,1989,537.902
Norway,1990,501.487
Norway,1991,804.701
Norway,1992,777.695
Norway,1993,975.102
Norway,1994,1101.219
Norway,1995,1240.256
Norway,1996,1336.886
Norway,1997,1470.518
Norway,1998,1334.95
Norway,1999,1273.447
Norway,2000,1291.74
Norway,2001,1216.384
Norway,2002,1013.246
Norway,2003,1200.889
Norway,2004,1260.512
Norway,2005,1077.69
Norway,2006,1109.39309
Norway,2007,1260.10007
Norway,2008,1434.94655
Norway,2009,1533.82411
Norway,2010,1577.03837
Norway,2011,1303.62447
Norway,2012,1367.92287
Norway,2013,1001.13715
Norway,2014,1106.16061
Norway,2015,1029.36629
Norway,2016,927.50647
Norway,2017,1134.73563
Russian Federation,1950,0
Russian Federation,1951,0
Russian Federation,1952,0
Russian Federation,1953,0
Russian Federation,1954,0
Russian Federation,1955,207.58
Russian Federation,1956,297.388
Russian Federation,1957,422.729
Russian Federation,1958,545.883
Russian Federation,1959,601.311
Russian Federation,1960,542.411
Russian Federation,1961,400.324
Russian Federation,1962,360.447
Russian Federation,1963,410.874
Russian Federation,1964,436.709
Russian Federation,1965,591.402
Russian Federation,1966,506.732
Russian Federation,1967,399.961
Russian Federation,1968,402.029
Russian Federation,1969,237.476
Russian Federation,1970,158.636
Russian Federation,1971,226.805
Russian Federation,1972,75.051
Russian Federation,1973,123.891
Russian Federation,1974,241.269
Russian Federation,1975,481.185
Russian Federation,1976,427.242
Russian Federation,1977,402.579
Russian Federation,1978,522.18
Russian Federation,1979,1000.284
Russian Federation,1980,1048.464
Russian Federation,1981,640.615
Russian Federation,1982,448.978
Russian Federation,1983,712.942
Russian Federation,1984,559.07
Russian Federation,1985,330.369
Russian Federation,1986,303.425
Russian Federation,1987,278.313
Russian Federation,1988,211.015
Russian Federation,1989,119.083
Russian Federation,1990,113.244
Russian Federation,1991,343.859
Russian Federation,1992,248.681
Russian Federation,1993,261.38
Russian Federation,1994,232.296
Russian Federation,1995,334.945
Russian Federation,1996,343.407
Russian Federation,1997,425.292
Russian Federation,1998,342.283
Russian Federation,1999,421.989
Russian Federation,2000,466.483
Russian Federation,2001,483.705
Russian Federation,2002,400.406
Russian Federation,2003,493.956
Russian Federation,2004,456.755
Russian Federation,2005,494.701
Russian Federation,2006,458.181
Russian Federation,2007,403.661
Russian Federation,2008,448.773
Russian Federation,2009,514.055
Russian Federation,2010,568.244
Russian Federation,2011,579.565
Russian Federation,2012,561.34
Russian Federation,2013,520.219
Russian Federation,2014,555.167
Russian Federation,2015,582.292
Russian Federation,2016,513.877
Russian Federation,2017,559.854
Spain,1950,0
Spain,1951,0
Spain,1952,0
Spain,1953,0
Spain,1954,0
Spain,1955,0
Spain,1956,6.332
Spain,1957,0
Spain,1958,2.617
Spain,1959,0
Spain,1960,0
Spain,1961,0
Spain,1962,0
Spain,1963,0
Spain,1964,0
Spain,1965,0
Spain,1966,0
Spain,1967,0
Spain,1968,0
Spain,1969,0
Spain,1970,0
Spain,1971,13.282
Spain,1972,1.959
Spain,1973,1.141
Spain,1974,3.659
Spain,1975,16.718
Spain,1976,37.814
Spain,1977,15.052
Spain,1978,4.894
Spain,1979,9.637
Spain,1980,9.664
Spain,1981,1.134
Spain,1982,14.776
Spain,1983,15.883
Spain,1984,8.981
Spain,1985,8.25
Spain,1986,3.786
Spain,1987,10.671
Spain,1988,11.073
Spain,1989,5.219
Spain,1990,2.279
Spain,1991,3.834
Spain,1992,6.3
Spain,1993,9.099
Spain,1994,15.141
Spain,1995,16.806
Spain,1996,18.337
Spain,1997,19.185
Spain,1998,15.758
Spain,1999,11.223
Spain,2000,10.584
Spain,2001,23.535
Spain,2002,11.82
Spain,2003,17.806
Spain,2004,22.046
Spain,2005,11.147
Spain,2006,0.5028
Spain,2007,5.24721
Spain,2008,11.07402
Spain,2009,17.29966
Spain,2010,12.4817
Spain,2011,15.04914
Spain,2012,3.22151
Spain,2013,6.36255
Spain,2014,11.8434
Spain,2015,17.3095
Spain,2016,12.56747
Spain,2017,14.76238
United Kingdom,1950,89.281
United Kingdom,1951,155.499
United Kingdom,1952,118.706
United Kingdom,1953,90.142
United Kingdom,1954,101.82
United Kingdom,1955,159.326
United Kingdom,1956,223.763
United Kingdom,1957,148.073
United Kingdom,1958,132.375
United Kingdom,1959,144.862
United Kingdom,1960,97.316
United Kingdom,1961,104.909
United Kingdom,1962,116.799
United Kingdom,1963,83.354
United Kingdom,1964,88.764
United Kingdom,1965,86.761
United Kingdom,1966,85.093
United Kingdom,1967,64.444
United Kingdom,1968,82.274
United Kingdom,1969,141.449
United Kingdom,1970,89.942
United Kingdom,1971,53.996
United Kingdom,1972,41.054
United Kingdom,1973,41.173
United Kingdom,1974,44.446
United Kingdom,1975,34.267
United Kingdom,1976,48.402
United Kingdom,1977,62.928
United Kingdom,1978,23.466
United Kingdom,1979,12.187
United Kingdom,1980,8.387
United Kingdom,1981,8.729
United Kingdom,1982,4.944
United Kingdom,1983,3.363
United Kingdom,1984,4.143
United Kingdom,1985,3.21
United Kingdom,1986,6.604
United Kingdom,1987,11.165
United Kingdom,1988,8.107
United Kingdom,1989,7.903
United Kingdom,1990,5.297
United Kingdom,1991,5.346
United Kingdom,1992,7.864
United Kingdom,1993,14.443
United Kingdom,1994,21.69
United Kingdom,1995,21.213
United Kingdom,1996,65.329
United Kingdom,1997,46.224
United Kingdom,1998,31.324
United Kingdom,1999,33.74
United Kingdom,2000,24.12
United Kingdom,2001,20.983
United Kingdom,2002,16.171
United Kingdom,2003,17.836
United Kingdom,2004,16.636
United Kingdom,2005,12.066
United Kingdom,2006,24.09223
United Kingdom,2007,24.26946
United Kingdom,2008,27.61916
United Kingdom,2009,33.99981
United Kingdom,2010,34.0215
United Kingdom,2011,24.77633
United Kingdom,2012,21.468
United Kingdom,2013,16.87303
United Kingdom,2014,19.16539
United Kingdom,2015,17.03178
United Kingdom,2016,16.25133
United Kingdom,2017,18.77269
other,1950,8.102
other,1951,0
other,1952,0.947
other,1953,1
other,1954,0.46
other,1955,0
other,1956,0
other,1957,0.296
other,1958,0.034
other,1959,0.625
other,1960,0
other,1961,0
other,1962,1.333
other,1963,0.111
other,1964,0
other,1965,8.913
other,1966,10.713
other,1967,19.761
other,1968,3.488
other,1969,11.206
other,1970,74.014
other,1971,23.672
other,1972,11.828
other,1973,4.425
other,1974,62.85
other,1975,35.109
other,1976,52.44
other,1977,25.536
other,1978,38.29
other,1979,14.504
other,1980,17.724
other,1981,6.679
other,1982,4.157
other,1983,4.385
other,1984,9.689
other,1985,11.082
other,1986,8.33
other,1987,6.013
other,1988,9.156
other,1989,5.293
other,1990,3.636
other,1991,9.907
other,1992,19.847
other,1993,15.179
other,1994,23.047
other,1995,21.507
other,1996,69.978
other,1997,59.957
other,1998,38.596
other,1999,41.705
other,2000,49.6
other,2001,35.936
other,2002,41.057
other,2003,82.491
other,2004,49.641
other,2005,26.974
other,2006,35.80851
other,2007,37.54889
other,2008,38.29902
other,2009,41.71011
other,2010,33.1565
other,2011,39.82994
other,2012,36.75161
other,2013,49.93978
other,2014,47.09877
other,2015,35.874886
other,2016,52.68237
other,2017,59.32592
